Sample   	CK0   	A3     	A2     	A2(7)	A2(6)	A2(5)	A2(4)	A2(3)	A2(2)	A2(1)	A2(0)	              Timestamp
    30997	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30998	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    30999	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31000	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31001	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31002	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31003	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31004	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31005	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31006	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31007	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31008	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31009	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31010	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31011	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31012	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31013	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31014	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31015	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31016	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31017	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31018	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31019	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31020	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31021	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31022	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31023	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31024	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31025	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31026	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31027	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31028	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31029	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31030	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31031	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31032	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31033	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31034	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31035	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31036	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31037	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31038	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31039	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31040	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31041	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31042	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31043	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31044	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31045	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31046	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31047	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31048	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31049	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31050	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31051	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31052	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31053	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31054	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31055	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31056	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31057	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31058	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31059	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31060	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31061	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31062	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31063	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31064	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31065	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31066	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31067	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31068	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31069	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31070	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31071	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31072	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31073	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31074	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31075	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31076	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31077	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31078	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31079	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31080	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31081	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31082	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31083	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31084	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31085	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31086	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31087	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31088	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31089	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31090	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31091	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31092	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31093	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31094	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31095	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31096	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31097	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31098	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31099	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31100	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31101	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31102	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31103	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31104	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31105	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31106	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31107	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31108	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31109	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31110	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31111	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31112	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31113	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31114	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31115	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
    31116	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
